run_time,model_name,search_type,grid_version,param_classifier__max_depth,param_classifier__n_estimators,mean_train_score,mean_test_score,std_test_score,rank_test_score,best_params,notes
2026-03-09 03:44:16,RF_lasso,grid,v1_left,1,250,0.001,0.6541020464263485,0.5094339622641509,0.044200907062177566,6,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_lasso,grid,v1_left,1,250,0.01,0.6541020464263485,0.5094339622641509,0.044200907062177566,6,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_lasso,grid,v1_left,1,250,0.1,0.6253156646580529,0.5139622641509434,0.035431530850733584,5,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_lasso,grid,v1_left,2,250,0.0001,0.7197162715065624,0.5154716981132076,0.036005616428306596,2,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_lasso,grid,v1_left,2,250,0.001,0.7197162715065624,0.5154716981132076,0.036005616428306596,2,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_lasso,grid,v1_left,2,250,0.01,0.7197162715065624,0.5154716981132076,0.036005616428306596,2,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_lasso,grid,v1_left,2,250,0.1,0.6670962795129742,0.5033962264150944,0.0270647865313828,16,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_lasso,grid,v1_left,3,250,0.0001,0.8132341803376159,0.5094339622641509,0.03863089476851238,6,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_lasso,grid,v1_left,3,250,0.001,0.8132341803376159,0.5094339622641509,0.03863089476851238,6,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_lasso,grid,v1_left,3,250,0.01,0.8132341803376159,0.5094339622641509,0.03863089476851238,6,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
